Datum;kWh;kW;Status
06.10.2024 23:30;0,002000;0.008000;VALID
06.10.2024 23:45;0,010000;0.040000;VALID
07.10.2024 00:00;0,001000;0.004000;VALID
07.10.2024 00:15;0,005000;0.020000;VALID
07.10.2024 00:30;0,001000;0.004000;VALID
07.10.2024 00:45;0,001000;0.004000;VALID
07.10.2024 01:00;0,009000;0.036000;VALID
07.10.2024 01:15;0,002000;0.008000;VALID
07.10.2024 01:30;0,003000;0.012000;VALID
07.10.2024 01:45;0,001000;0.004000;VALID
07.10.2024 02:00;0,001000;0.004000;VALID
07.10.2024 02:15;0,004000;0.016000;VALID
07.10.2024 02:30;0,007000;0.028000;VALID
07.10.2024 02:45;0,000000;0.000000;VALID
07.10.2024 03:00;0,001000;0.004000;VALID
07.10.2024 03:15;0,002000;0.008000;VALID
07.10.2024 03:30;0,001000;0.004000;VALID
07.10.2024 03:45;0,010000;0.040000;VALID
07.10.2024 04:00;0,001000;0.004000;VALID
07.10.2024 04:15;0,001000;0.004000;VALID
07.10.2024 04:30;0,001000;0.004000;VALID
07.10.2024 04:45;0,001000;0.004000;VALID
07.10.2024 05:00;0,008000;0.032000;VALID
07.10.2024 05:15;0,004000;0.016000;VALID
07.10.2024 05:30;0,002000;0.008000;VALID
07.10.2024 05:45;0,005000;0.020000;VALID
07.10.2024 06:00;0,002000;0.008000;VALID
07.10.2024 06:15;0,004000;0.016000;VALID
07.10.2024 06:30;0,011000;0.044000;VALID
07.10.2024 06:45;0,004000;0.016000;VALID
07.10.2024 07:00;0,001000;0.004000;VALID
07.10.2024 07:15;0,001000;0.004000;VALID
07.10.2024 07:30;0,002000;0.008000;VALID
07.10.2024 07:45;0,004000;0.016000;VALID
07.10.2024 08:00;0,000000;0.000000;VALID
07.10.2024 08:15;0,004000;0.016000;VALID
07.10.2024 08:30;0,000000;0.000000;VALID
07.10.2024 08:45;0,001000;0.004000;VALID
07.10.2024 09:00;0,000000;0.000000;VALID
07.10.2024 09:15;0,002000;0.008000;VALID
07.10.2024 09:30;0,000000;0.000000;VALID
07.10.2024 09:45;0,000000;0.000000;VALID
07.10.2024 10:00;0,005000;0.020000;VALID
07.10.2024 10:15;0,011000;0.044000;VALID
07.10.2024 10:30;0,003000;0.012000;VALID
07.10.2024 10:45;0,003000;0.012000;VALID
07.10.2024 11:00;0,003000;0.012000;VALID
07.10.2024 11:15;0,001000;0.004000;VALID
07.10.2024 11:30;0,000000;0.000000;VALID
07.10.2024 11:45;0,000000;0.000000;VALID
07.10.2024 12:00;0,000000;0.000000;VALID
07.10.2024 12:15;0,000000;0.000000;VALID
07.10.2024 12:30;0,002000;0.008000;VALID
07.10.2024 12:45;0,000000;0.000000;VALID
07.10.2024 13:00;0,000000;0.000000;VALID
07.10.2024 13:15;0,000000;0.000000;VALID
07.10.2024 13:30;0,000000;0.000000;VALID
07.10.2024 13:45;0,000000;0.000000;VALID
07.10.2024 14:00;0,001000;0.004000;VALID
07.10.2024 14:15;0,000000;0.000000;VALID
07.10.2024 14:30;0,000000;0.000000;VALID
07.10.2024 14:45;0,000000;0.000000;VALID
07.10.2024 15:00;0,000000;0.000000;VALID
07.10.2024 15:15;0,001000;0.004000;VALID
07.10.2024 15:30;0,000000;0.000000;VALID
07.10.2024 15:45;0,000000;0.000000;VALID
07.10.2024 16:00;0,000000;0.000000;VALID
07.10.2024 16:15;0,000000;0.000000;VALID
07.10.2024 16:30;0,000000;0.000000;VALID
07.10.2024 16:45;0,000000;0.000000;VALID
07.10.2024 17:00;0,000000;0.000000;VALID
07.10.2024 17:15;0,000000;0.000000;VALID
07.10.2024 17:30;0,000000;0.000000;VALID
07.10.2024 17:45;0,000000;0.000000;VALID
07.10.2024 18:00;0,008000;0.032000;VALID
07.10.2024 18:15;0,007000;0.028000;VALID
07.10.2024 18:30;0,000000;0.000000;VALID
07.10.2024 18:45;0,001000;0.004000;VALID
07.10.2024 19:00;0,002000;0.008000;VALID
07.10.2024 19:15;0,008000;0.032000;VALID
07.10.2024 19:30;0,004000;0.016000;VALID
07.10.2024 19:45;0,003000;0.012000;VALID
07.10.2024 20:00;0,001000;0.004000;VALID
07.10.2024 20:15;0,002000;0.008000;VALID
07.10.2024 20:30;0,001000;0.004000;VALID
07.10.2024 20:45;0,001000;0.004000;VALID
07.10.2024 21:00;0,001000;0.004000;VALID
07.10.2024 21:15;0,001000;0.004000;VALID
07.10.2024 21:30;0,003000;0.012000;VALID
07.10.2024 21:45;0,011000;0.044000;VALID
07.10.2024 22:00;0,003000;0.012000;VALID
07.10.2024 22:15;0,001000;0.004000;VALID
07.10.2024 22:30;0,004000;0.016000;VALID
07.10.2024 22:45;0,005000;0.020000;VALID
07.10.2024 23:00;0,010000;0.040000;VALID
07.10.2024 23:15;0,009000;0.036000;VALID
07.10.2024 23:30;0,000000;0.000000;VALID
07.10.2024 23:45;0,001000;0.004000;VALID
08.10.2024 00:00;0,001000;0.004000;VALID
08.10.2024 00:15;0,006000;0.024000;VALID
08.10.2024 00:30;0,010000;0.040000;VALID
08.10.2024 00:45;0,000000;0.000000;VALID
08.10.2024 01:00;0,002000;0.008000;VALID
08.10.2024 01:15;0,001000;0.004000;VALID
08.10.2024 01:30;0,001000;0.004000;VALID
08.10.2024 01:45;0,007000;0.028000;VALID
08.10.2024 02:00;0,004000;0.016000;VALID
08.10.2024 02:15;0,001000;0.004000;VALID
08.10.2024 02:30;0,001000;0.004000;VALID
08.10.2024 02:45;0,001000;0.004000;VALID
08.10.2024 03:00;0,004000;0.016000;VALID
08.10.2024 03:15;0,009000;0.036000;VALID
08.10.2024 03:30;0,001000;0.004000;VALID
08.10.2024 03:45;0,001000;0.004000;VALID
08.10.2024 04:00;0,000000;0.000000;VALID
08.10.2024 04:15;0,001000;0.004000;VALID
08.10.2024 04:30;0,009000;0.036000;VALID
08.10.2024 04:45;0,004000;0.016000;VALID
08.10.2024 05:00;0,002000;0.008000;VALID
08.10.2024 05:15;0,001000;0.004000;VALID
08.10.2024 05:30;0,001000;0.004000;VALID
08.10.2024 05:45;0,008000;0.032000;VALID
08.10.2024 06:00;0,009000;0.036000;VALID
08.10.2024 06:15;0,004000;0.016000;VALID
08.10.2024 06:30;0,008000;0.032000;VALID
08.10.2024 06:45;0,004000;0.016000;VALID
08.10.2024 07:00;0,002000;0.008000;VALID
08.10.2024 07:15;0,007000;0.028000;VALID
08.10.2024 07:30;0,003000;0.012000;VALID
08.10.2024 07:45;0,000000;0.000000;VALID
08.10.2024 08:00;0,000000;0.000000;VALID
08.10.2024 08:15;0,001000;0.004000;VALID
08.10.2024 08:30;0,000000;0.000000;VALID
08.10.2024 08:45;0,000000;0.000000;VALID
08.10.2024 09:00;0,000000;0.000000;VALID
08.10.2024 09:15;0,001000;0.004000;VALID
08.10.2024 09:30;0,000000;0.000000;VALID
08.10.2024 09:45;0,000000;0.000000;VALID
08.10.2024 10:00;0,003000;0.012000;VALID
08.10.2024 10:15;0,003000;0.012000;VALID
08.10.2024 10:30;0,001000;0.004000;VALID
08.10.2024 10:45;0,002000;0.008000;VALID
08.10.2024 11:00;0,177000;0.708000;VALID
08.10.2024 11:15;0,004000;0.016000;VALID
08.10.2024 11:30;0,000000;0.000000;VALID
08.10.2024 11:45;0,002000;0.008000;VALID
08.10.2024 12:00;0,001000;0.004000;VALID
08.10.2024 12:15;0,000000;0.000000;VALID
08.10.2024 12:30;0,000000;0.000000;VALID
08.10.2024 12:45;0,000000;0.000000;VALID
08.10.2024 13:00;0,000000;0.000000;VALID
08.10.2024 13:15;0,000000;0.000000;VALID
08.10.2024 13:30;0,000000;0.000000;VALID
08.10.2024 13:45;0,000000;0.000000;VALID
08.10.2024 14:00;0,000000;0.000000;VALID
08.10.2024 14:15;0,000000;0.000000;VALID
08.10.2024 14:30;0,000000;0.000000;VALID
08.10.2024 14:45;0,000000;0.000000;VALID
08.10.2024 15:00;0,000000;0.000000;VALID
08.10.2024 15:15;0,001000;0.004000;VALID
08.10.2024 15:30;0,000000;0.000000;VALID
08.10.2024 15:45;0,000000;0.000000;VALID
08.10.2024 16:00;0,000000;0.000000;VALID
08.10.2024 16:15;0,001000;0.004000;VALID
08.10.2024 16:30;0,027000;0.108000;VALID
08.10.2024 16:45;0,046000;0.184000;VALID
08.10.2024 17:00;0,031000;0.124000;VALID
08.10.2024 17:15;0,026000;0.104000;VALID
08.10.2024 17:30;0,021000;0.084000;VALID
08.10.2024 17:45;0,014000;0.056000;VALID
08.10.2024 18:00;0,013000;0.052000;VALID
08.10.2024 18:15;0,006000;0.024000;VALID
08.10.2024 18:30;0,005000;0.020000;VALID
08.10.2024 18:45;0,001000;0.004000;VALID
08.10.2024 19:00;0,003000;0.012000;VALID
08.10.2024 19:15;0,009000;0.036000;VALID
08.10.2024 19:30;0,006000;0.024000;VALID
08.10.2024 19:45;0,002000;0.008000;VALID
08.10.2024 20:00;0,002000;0.008000;VALID
08.10.2024 20:15;0,001000;0.004000;VALID
08.10.2024 20:30;0,001000;0.004000;VALID
08.10.2024 20:45;0,002000;0.008000;VALID
08.10.2024 21:00;0,004000;0.016000;VALID
08.10.2024 21:15;0,006000;0.024000;VALID
08.10.2024 21:30;0,005000;0.020000;VALID
08.10.2024 21:45;0,005000;0.020000;VALID
08.10.2024 22:00;0,006000;0.024000;VALID
08.10.2024 22:15;0,005000;0.020000;VALID
08.10.2024 22:30;0,001000;0.004000;VALID
08.10.2024 22:45;0,002000;0.008000;VALID
08.10.2024 23:00;0,001000;0.004000;VALID
08.10.2024 23:15;0,000000;0.000000;VALID
08.10.2024 23:30;0,001000;0.004000;VALID
08.10.2024 23:45;0,001000;0.004000;VALID
09.10.2024 00:00;0,004000;0.016000;VALID
09.10.2024 00:15;0,002000;0.008000;VALID
09.10.2024 00:30;0,001000;0.004000;VALID
09.10.2024 00:45;0,001000;0.004000;VALID
09.10.2024 01:00;0,001000;0.004000;VALID
09.10.2024 01:15;0,000000;0.000000;VALID
09.10.2024 01:30;0,001000;0.004000;VALID
09.10.2024 01:45;0,001000;0.004000;VALID
09.10.2024 02:00;0,001000;0.004000;VALID
09.10.2024 02:15;0,001000;0.004000;VALID
09.10.2024 02:30;0,002000;0.008000;VALID
09.10.2024 02:45;0,000000;0.000000;VALID
09.10.2024 03:00;0,001000;0.004000;VALID
09.10.2024 03:15;0,001000;0.004000;VALID
09.10.2024 03:30;0,000000;0.000000;VALID
09.10.2024 03:45;0,001000;0.004000;VALID
09.10.2024 04:00;0,001000;0.004000;VALID
09.10.2024 04:15;0,002000;0.008000;VALID
09.10.2024 04:30;0,003000;0.012000;VALID
09.10.2024 04:45;0,012000;0.048000;VALID
09.10.2024 05:00;0,006000;0.024000;VALID
09.10.2024 05:15;0,001000;0.004000;VALID
09.10.2024 05:30;0,001000;0.004000;VALID
09.10.2024 05:45;0,007000;0.028000;VALID
09.10.2024 06:00;0,009000;0.036000;VALID
09.10.2024 06:15;0,001000;0.004000;VALID
09.10.2024 06:30;0,002000;0.008000;VALID
09.10.2024 06:45;0,002000;0.008000;VALID
09.10.2024 07:00;0,002000;0.008000;VALID
09.10.2024 07:15;0,009000;0.036000;VALID
09.10.2024 07:30;0,003000;0.012000;VALID
09.10.2024 07:45;0,001000;0.004000;VALID
09.10.2024 08:00;0,000000;0.000000;VALID
09.10.2024 08:15;0,000000;0.000000;VALID
09.10.2024 08:30;0,000000;0.000000;VALID
09.10.2024 08:45;0,000000;0.000000;VALID
09.10.2024 09:00;0,000000;0.000000;VALID
09.10.2024 09:15;0,000000;0.000000;VALID
09.10.2024 09:30;0,000000;0.000000;VALID
09.10.2024 09:45;0,000000;0.000000;VALID
09.10.2024 10:00;0,013000;0.052000;VALID
09.10.2024 10:15;0,000000;0.000000;VALID
09.10.2024 10:30;0,002000;0.008000;VALID
09.10.2024 10:45;0,011000;0.044000;VALID
09.10.2024 11:00;0,000000;0.000000;VALID
09.10.2024 11:15;0,001000;0.004000;VALID
09.10.2024 11:30;0,000000;0.000000;VALID
09.10.2024 11:45;0,000000;0.000000;VALID
09.10.2024 12:00;0,000000;0.000000;VALID
09.10.2024 12:15;0,000000;0.000000;VALID
09.10.2024 12:30;0,000000;0.000000;VALID
09.10.2024 12:45;0,000000;0.000000;VALID
09.10.2024 13:00;0,001000;0.004000;VALID
09.10.2024 13:15;0,000000;0.000000;VALID
09.10.2024 13:30;0,000000;0.000000;VALID
09.10.2024 13:45;0,000000;0.000000;VALID
09.10.2024 14:00;0,000000;0.000000;VALID
09.10.2024 14:15;0,000000;0.000000;VALID
09.10.2024 14:30;0,001000;0.004000;VALID
09.10.2024 14:45;0,000000;0.000000;VALID
09.10.2024 15:00;0,000000;0.000000;VALID
09.10.2024 15:15;0,000000;0.000000;VALID
09.10.2024 15:30;0,000000;0.000000;VALID
09.10.2024 15:45;0,000000;0.000000;VALID
09.10.2024 16:00;0,000000;0.000000;VALID
09.10.2024 16:15;0,000000;0.000000;VALID
09.10.2024 16:30;0,003000;0.012000;VALID
09.10.2024 16:45;0,085000;0.340000;VALID
09.10.2024 17:00;0,017000;0.068000;VALID
09.10.2024 17:15;0,002000;0.008000;VALID
09.10.2024 17:30;0,003000;0.012000;VALID
09.10.2024 17:45;0,007000;0.028000;VALID
09.10.2024 18:00;0,003000;0.012000;VALID
09.10.2024 18:15;0,001000;0.004000;VALID
09.10.2024 18:30;0,001000;0.004000;VALID
09.10.2024 18:45;0,001000;0.004000;VALID
09.10.2024 19:00;0,006000;0.024000;VALID
09.10.2024 19:15;0,011000;0.044000;VALID
09.10.2024 19:30;0,001000;0.004000;VALID
09.10.2024 19:45;0,001000;0.004000;VALID
09.10.2024 20:00;0,002000;0.008000;VALID
09.10.2024 20:15;0,001000;0.004000;VALID
09.10.2024 20:30;0,002000;0.008000;VALID
09.10.2024 20:45;0,001000;0.004000;VALID
09.10.2024 21:00;0,001000;0.004000;VALID
09.10.2024 21:15;0,002000;0.008000;VALID
09.10.2024 21:30;0,002000;0.008000;VALID
09.10.2024 21:45;0,000000;0.000000;VALID
09.10.2024 22:00;0,001000;0.004000;VALID
09.10.2024 22:15;0,001000;0.004000;VALID
09.10.2024 22:30;0,002000;0.008000;VALID
09.10.2024 22:45;0,001000;0.004000;VALID
09.10.2024 23:00;0,001000;0.004000;VALID
09.10.2024 23:15;0,001000;0.004000;VALID
09.10.2024 23:30;0,000000;0.000000;VALID
09.10.2024 23:45;0,002000;0.008000;VALID
10.10.2024 00:00;0,004000;0.016000;VALID
10.10.2024 00:15;0,002000;0.008000;VALID
10.10.2024 00:30;0,000000;0.000000;VALID
10.10.2024 00:45;0,002000;0.008000;VALID
10.10.2024 01:00;0,000000;0.000000;VALID
10.10.2024 01:15;0,001000;0.004000;VALID
10.10.2024 01:30;0,001000;0.004000;VALID
10.10.2024 01:45;0,000000;0.000000;VALID
10.10.2024 02:00;0,001000;0.004000;VALID
10.10.2024 02:15;0,003000;0.012000;VALID
10.10.2024 02:30;0,000000;0.000000;VALID
10.10.2024 02:45;0,001000;0.004000;VALID
10.10.2024 03:00;0,001000;0.004000;VALID
10.10.2024 03:15;0,001000;0.004000;VALID
10.10.2024 03:30;0,001000;0.004000;VALID
10.10.2024 03:45;0,000000;0.000000;VALID
10.10.2024 04:00;0,002000;0.008000;VALID
10.10.2024 04:15;0,001000;0.004000;VALID
10.10.2024 04:30;0,001000;0.004000;VALID
10.10.2024 04:45;0,001000;0.004000;VALID
10.10.2024 05:00;0,001000;0.004000;VALID
10.10.2024 05:15;0,004000;0.016000;VALID
10.10.2024 05:30;0,008000;0.032000;VALID
10.10.2024 05:45;0,011000;0.044000;VALID
10.10.2024 06:00;0,005000;0.020000;VALID
10.10.2024 06:15;0,007000;0.028000;VALID
10.10.2024 06:30;0,006000;0.024000;VALID
10.10.2024 06:45;0,004000;0.016000;VALID
10.10.2024 07:00;0,010000;0.040000;VALID
10.10.2024 07:15;0,001000;0.004000;VALID
10.10.2024 07:30;0,002000;0.008000;VALID
10.10.2024 07:45;0,001000;0.004000;VALID
10.10.2024 08:00;0,000000;0.000000;VALID
10.10.2024 08:15;0,000000;0.000000;VALID
10.10.2024 08:30;0,000000;0.000000;VALID
10.10.2024 08:45;0,003000;0.012000;VALID
10.10.2024 09:00;0,001000;0.004000;VALID
10.10.2024 09:15;0,001000;0.004000;VALID
10.10.2024 09:30;0,016000;0.064000;VALID
10.10.2024 09:45;0,042000;0.168000;VALID
10.10.2024 10:00;0,130000;0.520000;VALID
10.10.2024 10:15;0,109000;0.436000;VALID
10.10.2024 10:30;0,012000;0.048000;VALID
10.10.2024 10:45;0,002000;0.008000;VALID
10.10.2024 11:00;0,215000;0.860000;VALID
10.10.2024 11:15;0,260000;1.040000;VALID
10.10.2024 11:30;0,228000;0.912000;VALID
10.10.2024 11:45;0,235000;0.940000;VALID
10.10.2024 12:00;0,382000;1.528000;VALID
10.10.2024 12:15;0,176000;0.704000;VALID
10.10.2024 12:30;0,022000;0.088000;VALID
10.10.2024 12:45;0,021000;0.084000;VALID
10.10.2024 13:00;0,112000;0.448000;VALID
10.10.2024 13:15;0,189000;0.756000;VALID
10.10.2024 13:30;0,132000;0.528000;VALID
10.10.2024 13:45;0,095000;0.380000;VALID
10.10.2024 14:00;0,114000;0.456000;VALID
10.10.2024 14:15;0,091000;0.364000;VALID
10.10.2024 14:30;0,067000;0.268000;VALID
10.10.2024 14:45;0,002000;0.008000;VALID
10.10.2024 15:00;0,011000;0.044000;VALID
10.10.2024 15:15;0,006000;0.024000;VALID
10.10.2024 15:30;0,010000;0.040000;VALID
10.10.2024 15:45;0,054000;0.216000;VALID
10.10.2024 16:00;0,070000;0.280000;VALID
10.10.2024 16:15;0,078000;0.312000;VALID
10.10.2024 16:30;0,127000;0.508000;VALID
10.10.2024 16:45;1,043000;4.172000;VALID
10.10.2024 17:00;1,159000;4.636000;VALID
10.10.2024 17:15;1,143000;4.572000;VALID
10.10.2024 17:30;1,135000;4.540000;VALID
10.10.2024 17:45;1,127000;4.508000;VALID
10.10.2024 18:00;1,140000;4.560000;VALID
10.10.2024 18:15;1,156000;4.624000;VALID
10.10.2024 18:30;1,146000;4.584000;VALID
10.10.2024 18:45;0,926000;3.704000;VALID
10.10.2024 19:00;0,046000;0.184000;VALID
10.10.2024 19:15;0,078000;0.312000;VALID
10.10.2024 19:30;0,109000;0.436000;VALID
10.10.2024 19:45;0,110000;0.440000;VALID
10.10.2024 20:00;0,064000;0.256000;VALID
10.10.2024 20:15;0,054000;0.216000;VALID
10.10.2024 20:30;0,054000;0.216000;VALID
10.10.2024 20:45;0,076000;0.304000;VALID
10.10.2024 21:00;0,114000;0.456000;VALID
10.10.2024 21:15;0,091000;0.364000;VALID
10.10.2024 21:30;0,088000;0.352000;VALID
10.10.2024 21:45;0,069000;0.276000;VALID
10.10.2024 22:00;0,063000;0.252000;VALID
10.10.2024 22:15;0,057000;0.228000;VALID
10.10.2024 22:30;0,053000;0.212000;VALID
10.10.2024 22:45;0,038000;0.152000;VALID
10.10.2024 23:00;0,039000;0.156000;VALID
10.10.2024 23:15;0,043000;0.172000;VALID
10.10.2024 23:30;0,059000;0.236000;VALID
10.10.2024 23:45;0,068000;0.272000;VALID
11.10.2024 00:00;0,051000;0.204000;VALID
11.10.2024 00:15;0,040000;0.160000;VALID
11.10.2024 00:30;0,048000;0.192000;VALID
11.10.2024 00:45;0,050000;0.200000;VALID
11.10.2024 01:00;0,080000;0.320000;VALID
11.10.2024 01:15;0,043000;0.172000;VALID
11.10.2024 01:30;0,025000;0.100000;VALID
11.10.2024 01:45;0,022000;0.088000;VALID
11.10.2024 02:00;0,034000;0.136000;VALID
11.10.2024 02:15;0,090000;0.360000;VALID
11.10.2024 02:30;0,085000;0.340000;VALID
11.10.2024 02:45;0,058000;0.232000;VALID
11.10.2024 03:00;0,024000;0.096000;VALID
11.10.2024 03:15;0,022000;0.088000;VALID
11.10.2024 03:30;0,043000;0.172000;VALID
11.10.2024 03:45;0,064000;0.256000;VALID
11.10.2024 04:00;0,056000;0.224000;VALID
11.10.2024 04:15;0,040000;0.160000;VALID
11.10.2024 04:30;0,053000;0.212000;VALID
11.10.2024 04:45;0,042000;0.168000;VALID
11.10.2024 05:00;0,080000;0.320000;VALID
11.10.2024 05:15;0,050000;0.200000;VALID
11.10.2024 05:30;0,141000;0.564000;VALID
11.10.2024 05:45;0,135000;0.540000;VALID
11.10.2024 06:00;0,090000;0.360000;VALID
11.10.2024 06:15;0,113000;0.452000;VALID
11.10.2024 06:30;0,109000;0.436000;VALID
11.10.2024 06:45;0,085000;0.340000;VALID
11.10.2024 07:00;0,059000;0.236000;VALID
11.10.2024 07:15;0,082000;0.328000;VALID
11.10.2024 07:30;0,064000;0.256000;VALID
11.10.2024 07:45;0,020000;0.080000;VALID
11.10.2024 08:00;0,000000;0.000000;VALID
11.10.2024 08:15;0,000000;0.000000;VALID
11.10.2024 08:30;0,003000;0.012000;VALID
11.10.2024 08:45;0,052000;0.208000;VALID
11.10.2024 09:00;0,000000;0.000000;VALID
11.10.2024 09:15;0,000000;0.000000;VALID
11.10.2024 09:30;0,000000;0.000000;VALID
11.10.2024 09:45;0,000000;0.000000;VALID
11.10.2024 10:00;0,009000;0.036000;VALID
11.10.2024 10:15;0,003000;0.012000;VALID
11.10.2024 10:30;0,001000;0.004000;VALID
11.10.2024 10:45;0,001000;0.004000;VALID
11.10.2024 11:00;0,001000;0.004000;VALID
11.10.2024 11:15;0,008000;0.032000;VALID
11.10.2024 11:30;0,007000;0.028000;VALID
11.10.2024 11:45;0,001000;0.004000;VALID
11.10.2024 12:00;0,003000;0.012000;VALID
11.10.2024 12:15;0,029000;0.116000;VALID
11.10.2024 12:30;0,048000;0.192000;VALID
11.10.2024 12:45;0,126000;0.504000;VALID
11.10.2024 13:00;0,291000;1.164000;VALID
11.10.2024 13:15;0,198000;0.792000;VALID
11.10.2024 13:30;0,063000;0.252000;VALID
11.10.2024 13:45;0,003000;0.012000;VALID
11.10.2024 14:00;0,000000;0.000000;VALID
11.10.2024 14:15;0,000000;0.000000;VALID
11.10.2024 14:30;0,000000;0.000000;VALID
11.10.2024 14:45;0,001000;0.004000;VALID
11.10.2024 15:00;0,002000;0.008000;VALID
11.10.2024 15:15;0,000000;0.000000;VALID
11.10.2024 15:30;0,000000;0.000000;VALID
11.10.2024 15:45;0,027000;0.108000;VALID
11.10.2024 16:00;0,057000;0.228000;VALID
11.10.2024 16:15;0,008000;0.032000;VALID
11.10.2024 16:30;0,000000;0.000000;VALID
11.10.2024 16:45;0,000000;0.000000;VALID
11.10.2024 17:00;0,000000;0.000000;VALID
11.10.2024 17:15;0,001000;0.004000;VALID
11.10.2024 17:30;0,001000;0.004000;VALID
11.10.2024 17:45;0,001000;0.004000;VALID
11.10.2024 18:00;0,006000;0.024000;VALID
11.10.2024 18:15;0,007000;0.028000;VALID
11.10.2024 18:30;0,002000;0.008000;VALID
11.10.2024 18:45;0,002000;0.008000;VALID
11.10.2024 19:00;0,003000;0.012000;VALID
11.10.2024 19:15;0,008000;0.032000;VALID
11.10.2024 19:30;0,004000;0.016000;VALID
11.10.2024 19:45;0,000000;0.000000;VALID
11.10.2024 20:00;0,002000;0.008000;VALID
11.10.2024 20:15;0,001000;0.004000;VALID
11.10.2024 20:30;0,011000;0.044000;VALID
11.10.2024 20:45;0,001000;0.004000;VALID
11.10.2024 21:00;0,002000;0.008000;VALID
11.10.2024 21:15;0,002000;0.008000;VALID
11.10.2024 21:30;0,003000;0.012000;VALID
11.10.2024 21:45;0,009000;0.036000;VALID
11.10.2024 22:00;0,001000;0.004000;VALID
11.10.2024 22:15;0,001000;0.004000;VALID
11.10.2024 22:30;0,001000;0.004000;VALID
11.10.2024 22:45;0,007000;0.028000;VALID
11.10.2024 23:00;0,005000;0.020000;VALID
11.10.2024 23:15;0,001000;0.004000;VALID
11.10.2024 23:30;0,002000;0.008000;VALID
11.10.2024 23:45;0,001000;0.004000;VALID
12.10.2024 00:00;0,010000;0.040000;VALID
12.10.2024 00:15;0,003000;0.012000;VALID
12.10.2024 00:30;0,001000;0.004000;VALID
12.10.2024 00:45;0,001000;0.004000;VALID
12.10.2024 01:00;0,003000;0.012000;VALID
12.10.2024 01:15;0,010000;0.040000;VALID
12.10.2024 01:30;0,004000;0.016000;VALID
12.10.2024 01:45;0,002000;0.008000;VALID
12.10.2024 02:00;0,002000;0.008000;VALID
12.10.2024 02:15;0,006000;0.024000;VALID
12.10.2024 02:30;0,007000;0.028000;VALID
12.10.2024 02:45;0,000000;0.000000;VALID
12.10.2024 03:00;0,002000;0.008000;VALID
12.10.2024 03:15;0,002000;0.008000;VALID
12.10.2024 03:30;0,007000;0.028000;VALID
12.10.2024 03:45;0,005000;0.020000;VALID
12.10.2024 04:00;0,000000;0.000000;VALID
12.10.2024 04:15;0,001000;0.004000;VALID
12.10.2024 04:30;0,003000;0.012000;VALID
12.10.2024 04:45;0,011000;0.044000;VALID
12.10.2024 05:00;0,001000;0.004000;VALID
12.10.2024 05:15;0,000000;0.000000;VALID
12.10.2024 05:30;0,005000;0.020000;VALID
12.10.2024 05:45;0,005000;0.020000;VALID
12.10.2024 06:00;0,008000;0.032000;VALID
12.10.2024 06:15;0,001000;0.004000;VALID
12.10.2024 06:30;0,005000;0.020000;VALID
12.10.2024 06:45;0,009000;0.036000;VALID
12.10.2024 07:00;0,006000;0.024000;VALID
12.10.2024 07:15;0,001000;0.004000;VALID
12.10.2024 07:30;0,001000;0.004000;VALID
12.10.2024 07:45;0,007000;0.028000;VALID
12.10.2024 08:00;0,003000;0.012000;VALID
12.10.2024 08:15;0,000000;0.000000;VALID
12.10.2024 08:30;0,000000;0.000000;VALID
12.10.2024 08:45;0,000000;0.000000;VALID
12.10.2024 09:00;0,000000;0.000000;VALID
12.10.2024 09:15;0,000000;0.000000;VALID
12.10.2024 09:30;0,000000;0.000000;VALID
12.10.2024 09:45;0,000000;0.000000;VALID
12.10.2024 10:00;0,009000;0.036000;VALID
12.10.2024 10:15;0,003000;0.012000;VALID
12.10.2024 10:30;0,010000;0.040000;VALID
12.10.2024 10:45;0,000000;0.000000;VALID
12.10.2024 11:00;0,289000;1.156000;VALID
12.10.2024 11:15;0,275000;1.100000;VALID
12.10.2024 11:30;0,161000;0.644000;VALID
12.10.2024 11:45;0,162000;0.648000;VALID
12.10.2024 12:00;0,003000;0.012000;VALID
12.10.2024 12:15;0,000000;0.000000;VALID
12.10.2024 12:30;0,001000;0.004000;VALID
12.10.2024 12:45;0,000000;0.000000;VALID
12.10.2024 13:00;0,000000;0.000000;VALID
12.10.2024 13:15;0,000000;0.000000;VALID
12.10.2024 13:30;0,000000;0.000000;VALID
12.10.2024 13:45;0,015000;0.060000;VALID
12.10.2024 14:00;0,023000;0.092000;VALID
12.10.2024 14:15;0,055000;0.220000;VALID
12.10.2024 14:30;0,077000;0.308000;VALID
12.10.2024 14:45;0,034000;0.136000;VALID
12.10.2024 15:00;0,001000;0.004000;VALID
12.10.2024 15:15;0,002000;0.008000;VALID
12.10.2024 15:30;0,001000;0.004000;VALID
12.10.2024 15:45;0,008000;0.032000;VALID
12.10.2024 16:00;0,004000;0.016000;VALID
12.10.2024 16:15;0,000000;0.000000;VALID
12.10.2024 16:30;0,000000;0.000000;VALID
12.10.2024 16:45;0,000000;0.000000;VALID
12.10.2024 17:00;0,000000;0.000000;VALID
12.10.2024 17:15;0,000000;0.000000;VALID
12.10.2024 17:30;0,000000;0.000000;VALID
12.10.2024 17:45;0,000000;0.000000;VALID
12.10.2024 18:00;0,001000;0.004000;VALID
12.10.2024 18:15;0,002000;0.008000;VALID
12.10.2024 18:30;0,010000;0.040000;VALID
12.10.2024 18:45;0,000000;0.000000;VALID
12.10.2024 19:00;0,002000;0.008000;VALID
